CustomerID,Recency,Frequency,Monetary,R_rank_norm,F_rank_norm,M_rank_norm,RFM_Score,Customer_segment
15090.0,308,1,381.32,5.52,17.23,17.23,0.77,Lost Customers
15091.0,67,1,480.71,41.52,17.23,17.23,1.04,Lost Customers
15092.0,215,2,457.81,15.43,44.07,44.07,1.99,Low Value Customers
15093.0,18,6,4597.02,74.26,81.9,81.9,4.04,High value Customers
15095.0,103,4,1370.6,31.17,69.85,69.85,3.2,Medium Value Customers
15096.0,42,1,219.39,54.53,17.23,17.23,1.14,Lost Customers
15097.0,4,1,248.08,91.87,17.23,17.23,1.42,Lost Customers
15098.0,182,3,39916.5,19.79,59.54,59.54,2.68,Low Value Customers
15099.0,84,1,410.48,35.33,17.23,17.23,1.0,Lost Customers
15100.0,333,3,876.0,3.16,59.54,59.54,2.55,Low Value Customers
15101.0,8,2,317.53,87.09,44.07,44.07,2.53,Low Value Customers
15103.0,31,2,703.36,61.27,44.07,44.07,2.33,Low Value Customers
15104.0,196,2,993.54,17.86,44.07,44.07,2.01,Low Value Customers
15105.0,18,7,2298.93,74.26,85.53,85.53,4.19,High value Customers
15106.0,17,5,1422.52,75.72,77.11,77.11,3.85,Medium Value Customers
15107.0,311,6,319.5,5.07,81.9,81.9,3.52,Medium Value Customers
15108.0,141,4,1300.25,25.19,69.85,69.85,3.16,Medium Value Customers
15109.0,245,1,484.95,12.15,17.23,17.23,0.82,Lost Customers
15110.0,23,4,996.1,68.87,69.85,69.85,3.49,Medium Value Customers
15111.0,29,3,1567.48,63.37,59.54,59.54,3.01,Medium Value Customers
15113.0,9,3,3509.43,85.35,59.54,59.54,3.17,Medium Value Customers
15114.0,30,10,2760.56,62.26,91.62,91.62,4.36,High value Customers
15115.0,18,1,340.11,74.26,17.23,17.23,1.29,Lost Customers
15116.0,17,4,1352.75,75.72,69.85,69.85,3.54,Medium Value Customers
15117.0,14,5,1551.78,79.85,77.11,77.11,3.88,Medium Value Customers
15118.0,134,1,244.8,26.1,17.23,17.23,0.93,Lost Customers
15119.0,245,1,266.4,12.15,17.23,17.23,0.82,Lost Customers
15120.0,133,1,358.82,26.37,17.23,17.23,0.93,Lost Customers
15121.0,50,2,457.72,50.51,44.07,44.07,2.25,Low Value Customers
15122.0,114,3,1633.78,29.1,59.54,59.54,2.75,Low Value Customers
15123.0,7,2,2199.31,88.84,44.07,44.07,2.54,Low Value Customers
15124.0,22,2,184.19,70.28,44.07,44.07,2.4,Low Value Customers
15125.0,25,15,11528.48,66.51,95.96,95.96,4.58,Top Customers
15127.0,65,1,406.53,42.58,17.23,17.23,1.05,Lost Customers
15128.0,60,4,1471.0,45.01,69.85,69.85,3.31,Medium Value Customers
15129.0,50,11,3447.4,50.51,92.84,92.84,4.32,High value Customers
15130.0,169,1,330.11,21.62,17.23,17.23,0.89,Lost Customers
15132.0,18,5,977.93,74.26,77.11,77.11,3.83,Medium Value Customers
15133.0,127,3,982.42,27.37,59.54,59.54,2.74,Low Value Customers
15134.0,14,8,1387.99,79.85,88.3,88.3,4.35,High value Customers
15135.0,239,1,139.05,12.93,17.23,17.23,0.83,Lost Customers
15136.0,2,4,1286.7,96.17,69.85,69.85,3.69,Medium Value Customers
15139.0,239,2,178.96,12.93,44.07,44.07,1.97,Low Value Customers
15140.0,52,7,2354.25,49.07,85.53,85.53,4.0,Medium Value Customers
15142.0,46,1,498.74,52.05,17.23,17.23,1.12,Lost Customers
15143.0,225,1,259.45,14.39,17.23,17.23,0.84,Lost Customers
15144.0,8,17,6580.44,87.09,96.74,96.74,4.76,Top Customers
15145.0,4,4,1194.73,91.87,69.85,69.85,3.66,Medium Value Customers
15146.0,164,2,1327.16,22.15,44.07,44.07,2.04,Low Value Customers
15147.0,240,1,623.5,12.75,17.23,17.23,0.83,Lost Customers
15148.0,10,1,301.29,83.64,17.23,17.23,1.36,Lost Customers
15149.0,133,1,520.8,26.37,17.23,17.23,0.93,Lost Customers
15150.0,17,10,5291.33,75.72,91.62,91.62,4.46,High value Customers
15152.0,9,13,4745.69,85.35,94.83,94.83,4.67,Top Customers
15153.0,31,1,329.25,61.27,17.23,17.23,1.19,Lost Customers
15154.0,75,1,254.28,38.08,17.23,17.23,1.02,Lost Customers
15156.0,1,3,961.49,98.4,59.54,59.54,3.27,Medium Value Customers
15157.0,3,3,1936.07,94.04,59.54,59.54,3.24,Medium Value Customers
15158.0,45,1,401.4,52.67,17.23,17.23,1.13,Lost Customers
15159.0,1,30,18641.01,98.4,99.0,99.0,4.95,Top Customers
15160.0,357,1,158.16,2.51,17.23,17.23,0.75,Lost Customers
15163.0,18,2,304.47,74.26,44.07,44.07,2.43,Low Value Customers
15164.0,68,3,824.58,41.23,59.54,59.54,2.84,Low Value Customers
15165.0,373,1,487.75,0.21,17.23,17.23,0.73,Lost Customers
15167.0,320,1,158.8,4.1,17.23,17.23,0.76,Lost Customers
15168.0,25,1,106.56,66.51,17.23,17.23,1.23,Lost Customers
15171.0,331,1,1289.5,3.37,17.23,17.23,0.76,Lost Customers
15172.0,8,5,1624.05,87.09,77.11,77.11,3.93,Medium Value Customers
15174.0,322,1,135.75,4.01,17.23,17.23,0.76,Lost Customers
15175.0,71,1,224.14,40.33,17.23,17.23,1.03,Lost Customers
15178.0,260,1,40.5,10.54,17.23,17.23,0.81,Lost Customers
15179.0,18,5,2206.95,74.26,77.11,77.11,3.83,Medium Value Customers
15180.0,367,1,87.5,1.2,17.23,17.23,0.74,Lost Customers
15181.0,66,3,689.48,42.01,59.54,59.54,2.85,Low Value Customers
15182.0,154,2,622.85,23.67,44.07,44.07,2.05,Low Value Customers
15184.0,29,2,402.2,63.37,44.07,44.07,2.35,Low Value Customers
15185.0,70,1,310.62,40.92,17.23,17.23,1.04,Lost Customers
15186.0,14,2,411.41,79.85,44.07,44.07,2.47,Low Value Customers
15187.0,1,16,4777.18,98.4,96.4,96.4,4.84,Top Customers
15189.0,1,41,16225.39,98.4,99.49,99.49,4.97,Top Customers
15192.0,119,3,1044.32,28.37,59.54,59.54,2.74,Low Value Customers
15193.0,60,1,499.32,45.01,17.23,17.23,1.07,Lost Customers
15194.0,3,15,7616.53,94.04,95.96,95.96,4.78,Top Customers
15195.0,2,1,3861.0,96.17,17.23,17.23,1.45,Lost Customers
15197.0,10,3,1079.61,83.64,59.54,59.54,3.16,Medium Value Customers
15198.0,92,2,193.64,33.16,44.07,44.07,2.12,Low Value Customers
15199.0,59,4,1268.7,45.65,69.85,69.85,3.31,Medium Value Customers
15201.0,87,5,1236.54,34.37,77.11,77.11,3.54,Medium Value Customers
15203.0,25,6,1827.8,66.51,81.9,81.9,3.98,Medium Value Customers
15204.0,357,1,316.58,2.51,17.23,17.23,0.75,Lost Customers
15205.0,85,2,653.24,34.96,44.07,44.07,2.13,Low Value Customers
15206.0,10,4,420.3,83.64,69.85,69.85,3.6,Medium Value Customers
15208.0,1,5,870.12,98.4,77.11,77.11,4.02,High value Customers
15210.0,225,1,331.18,14.39,17.23,17.23,0.84,Lost Customers
15211.0,60,2,894.41,45.01,44.07,44.07,2.21,Low Value Customers
15212.0,241,1,101.8,12.61,17.23,17.23,0.83,Lost Customers
15213.0,318,2,328.35,4.38,44.07,44.07,1.91,Low Value Customers
15214.0,1,8,1661.44,98.4,88.3,88.3,4.49,High value Customers
15215.0,46,3,734.94,52.05,59.54,59.54,2.92,Low Value Customers
15216.0,87,1,96.6,34.37,17.23,17.23,0.99,Lost Customers
15218.0,10,11,5756.89,83.64,92.84,92.84,4.57,Top Customers
15219.0,176,1,305.75,20.52,17.23,17.23,0.89,Lost Customers
15220.0,51,6,1778.96,49.71,81.9,81.9,3.85,Medium Value Customers
15221.0,366,1,403.25,1.38,17.23,17.23,0.74,Lost Customers
15222.0,318,1,585.0,4.38,17.23,17.23,0.77,Lost Customers
15223.0,225,2,755.75,14.39,44.07,44.07,1.98,Low Value Customers
15224.0,358,2,322.08,2.37,44.07,44.07,1.89,Low Value Customers
15225.0,234,1,409.4,13.62,17.23,17.23,0.83,Lost Customers
15226.0,310,1,154.41,5.26,17.23,17.23,0.77,Lost Customers
15227.0,36,5,1219.4,57.9,77.11,77.11,3.71,Medium Value Customers
15228.0,66,4,3386.71,42.01,69.85,69.85,3.28,Medium Value Customers
15230.0,239,2,429.6,12.93,44.07,44.07,1.97,Low Value Customers
15232.0,113,2,612.06,29.33,44.07,44.07,2.09,Low Value Customers
15234.0,276,1,197.0,8.36,17.23,17.23,0.79,Lost Customers
15235.0,217,12,2247.51,15.25,93.96,93.96,4.11,High value Customers
15236.0,298,1,321.05,6.28,17.23,17.23,0.78,Lost Customers
15237.0,1,4,1412.32,98.4,69.85,69.85,3.71,Medium Value Customers
15238.0,29,3,1071.99,63.37,59.54,59.54,3.01,Medium Value Customers
15239.0,10,2,780.59,83.64,44.07,44.07,2.5,Low Value Customers
15240.0,44,5,1706.57,53.29,77.11,77.11,3.68,Medium Value Customers
15241.0,66,8,1756.44,42.01,88.3,88.3,4.07,High value Customers
15243.0,74,1,316.68,38.59,17.23,17.23,1.02,Lost Customers
15244.0,65,2,631.57,42.58,44.07,44.07,2.19,Low Value Customers
15245.0,134,3,2515.84,26.1,59.54,59.54,2.73,Low Value Customers
15246.0,238,2,514.15,13.13,44.07,44.07,1.97,Low Value Customers
15247.0,122,1,356.0,27.97,17.23,17.23,0.94,Lost Customers
15249.0,31,13,6688.46,61.27,94.83,94.83,4.49,High value Customers
15251.0,9,11,10484.99,85.35,92.84,92.84,4.59,Top Customers
15252.0,36,2,740.78,57.9,44.07,44.07,2.31,Low Value Customers
15253.0,16,5,918.2,77.26,77.11,77.11,3.86,Medium Value Customers
15254.0,127,1,300.36,27.37,17.23,17.23,0.94,Lost Customers
15255.0,66,1,890.85,42.01,17.23,17.23,1.05,Lost Customers
15256.0,148,1,98.45,24.39,17.23,17.23,0.92,Lost Customers
15257.0,283,1,317.15,7.54,17.23,17.23,0.79,Lost Customers
15258.0,168,2,623.16,21.81,44.07,44.07,2.04,Low Value Customers
15260.0,100,7,1810.77,31.48,85.53,85.53,3.87,Medium Value Customers
15261.0,135,1,254.82,25.89,17.23,17.23,0.93,Lost Customers
15262.0,323,1,178.95,3.91,17.23,17.23,0.76,Lost Customers
15263.0,106,1,156.51,30.7,17.23,17.23,0.96,Lost Customers
15264.0,64,1,393.74,43.26,17.23,17.23,1.06,Lost Customers
15265.0,151,2,1506.12,23.95,44.07,44.07,2.05,Low Value Customers
15266.0,338,1,119.3,2.81,17.23,17.23,0.75,Lost Customers
15267.0,22,5,1717.36,70.28,77.11,77.11,3.8,Medium Value Customers
15269.0,23,1,408.8,68.87,17.23,17.23,1.25,Lost Customers
15270.0,15,7,2379.49,78.66,85.53,85.53,4.22,High value Customers
15271.0,7,15,2493.34,88.84,95.96,95.96,4.74,Top Customers
15272.0,57,2,721.94,46.9,44.07,44.07,2.22,Low Value Customers
15274.0,4,2,716.57,91.87,44.07,44.07,2.56,Low Value Customers
15275.0,37,1,615.14,57.15,17.23,17.23,1.16,Lost Customers
15276.0,66,1,128.63,42.01,17.23,17.23,1.05,Lost Customers
15277.0,46,1,255.9,52.05,17.23,17.23,1.12,Lost Customers
15279.0,354,1,290.51,2.6,17.23,17.23,0.75,Lost Customers
15280.0,172,1,113.12,21.11,17.23,17.23,0.89,Lost Customers
15281.0,58,9,2332.15,46.22,90.22,90.22,4.18,High value Customers
15286.0,49,1,240.55,51.2,17.23,17.23,1.12,Lost Customers
15287.0,22,2,486.69,70.28,44.07,44.07,2.4,Low Value Customers
15288.0,43,5,2306.52,53.96,77.11,77.11,3.68,Medium Value Customers
15289.0,29,3,939.78,63.37,59.54,59.54,3.01,Medium Value Customers
15290.0,4,18,7943.22,91.87,97.11,97.11,4.82,Top Customers
15291.0,25,15,4668.3,66.51,95.96,95.96,4.58,Top Customers
15292.0,201,1,178.39,17.08,17.23,17.23,0.86,Lost Customers
15296.0,50,6,3672.86,50.51,81.9,81.9,3.86,Medium Value Customers
15297.0,10,3,641.94,83.64,59.54,59.54,3.16,Medium Value Customers
15298.0,2,12,4799.9,96.17,93.96,93.96,4.71,Top Customers
15299.0,67,7,4507.01,41.52,85.53,85.53,3.95,Medium Value Customers
15300.0,64,1,496.44,43.26,17.23,17.23,1.06,Lost Customers
15301.0,50,12,5049.95,50.51,93.96,93.96,4.37,High value Customers
15303.0,290,1,574.02,6.85,17.23,17.23,0.78,Lost Customers
15304.0,60,8,694.4,45.01,88.3,88.3,4.09,High value Customers
15306.0,64,3,1174.35,43.26,59.54,59.54,2.85,Low Value Customers
15307.0,95,1,205.3,32.4,17.23,17.23,0.98,Lost Customers
15308.0,274,1,310.47,8.65,17.23,17.23,0.8,Lost Customers
15311.0,0,91,60632.75,100.0,99.88,99.88,5.0,Top Customers
15312.0,75,4,924.85,38.08,69.85,69.85,3.25,Medium Value Customers
15313.0,110,1,52.0,29.77,17.23,17.23,0.96,Lost Customers
15314.0,199,1,327.97,17.34,17.23,17.23,0.86,Lost Customers
15315.0,64,2,570.5,43.26,44.07,44.07,2.2,Low Value Customers
15316.0,326,1,165.0,3.66,17.23,17.23,0.76,Lost Customers
15318.0,3,1,312.62,94.04,17.23,17.23,1.44,Lost Customers
15319.0,283,1,204.5,7.54,17.23,17.23,0.79,Lost Customers
15320.0,44,1,267.13,53.29,17.23,17.23,1.13,Lost Customers
15321.0,70,3,2748.31,40.92,59.54,59.54,2.84,Low Value Customers
15322.0,85,1,679.68,34.96,17.23,17.23,0.99,Lost Customers
15325.0,103,1,161.74,31.17,17.23,17.23,0.97,Lost Customers
15326.0,333,1,311.71,3.16,17.23,17.23,0.76,Lost Customers
15327.0,52,1,208.75,49.07,17.23,17.23,1.1,Lost Customers
15329.0,39,3,1049.7,55.95,59.54,59.54,2.95,Low Value Customers
15330.0,32,2,714.96,60.33,44.07,44.07,2.33,Low Value Customers
15332.0,366,4,1661.06,1.38,69.85,69.85,2.98,Low Value Customers
15333.0,208,1,1028.56,16.38,17.23,17.23,0.86,Lost Customers
15334.0,156,3,350.82,23.26,59.54,59.54,2.7,Low Value Customers
15335.0,53,1,170.22,48.37,17.23,17.23,1.09,Lost Customers
15339.0,66,2,574.07,42.01,44.07,44.07,2.19,Low Value Customers
15341.0,80,1,2020.52,36.22,17.23,17.23,1.0,Lost Customers
15342.0,129,1,406.09,26.87,17.23,17.23,0.93,Lost Customers
15343.0,87,1,364.5,34.37,17.23,17.23,0.99,Lost Customers
15344.0,0,3,563.94,100.0,59.54,59.54,3.28,Medium Value Customers
15345.0,45,1,393.54,52.67,17.23,17.23,1.13,Lost Customers
15346.0,332,1,252.42,3.26,17.23,17.23,0.76,Lost Customers
15347.0,366,1,201.6,1.38,17.23,17.23,0.74,Lost Customers
15348.0,72,1,158.04,39.67,17.23,17.23,1.03,Lost Customers
15349.0,158,2,463.91,22.85,44.07,44.07,2.04,Low Value Customers
15350.0,373,1,115.65,0.21,17.23,17.23,0.73,Lost Customers
15351.0,12,7,1934.66,80.81,85.53,85.53,4.24,High value Customers
15353.0,254,2,770.12,11.09,44.07,44.07,1.96,Low Value Customers
15355.0,29,2,277.05,63.37,44.07,44.07,2.35,Low Value Customers
15356.0,31,10,2718.03,61.27,91.62,91.62,4.35,High value Customers
15358.0,4,22,8347.2,91.87,98.13,98.13,4.86,Top Customers
15360.0,39,1,427.93,55.95,17.23,17.23,1.15,Lost Customers
15361.0,361,1,418.92,2.04,17.23,17.23,0.75,Lost Customers
15363.0,372,1,326.0,0.61,17.23,17.23,0.74,Lost Customers
15364.0,95,2,913.19,32.4,44.07,44.07,2.12,Low Value Customers
15365.0,25,7,2314.32,66.51,85.53,85.53,4.13,High value Customers
15366.0,75,2,602.51,38.08,44.07,44.07,2.16,Low Value Customers
15367.0,57,4,1877.59,46.9,69.85,69.85,3.32,Medium Value Customers
15368.0,21,1,446.94,71.65,17.23,17.23,1.27,Lost Customers
15370.0,40,7,2386.05,55.23,85.53,85.53,4.05,High value Customers
15372.0,137,1,2007.4,25.72,17.23,17.23,0.93,Lost Customers
15373.0,8,12,2415.91,87.09,93.96,93.96,4.65,Top Customers
15374.0,128,1,168.0,27.11,17.23,17.23,0.94,Lost Customers
15376.0,40,3,1221.56,55.23,59.54,59.54,2.94,Low Value Customers
15379.0,169,7,3703.29,21.62,85.53,85.53,3.8,Medium Value Customers
15380.0,8,5,1690.26,87.09,77.11,77.11,3.93,Medium Value Customers
15381.0,213,2,596.85,15.72,44.07,44.07,1.99,Low Value Customers
15382.0,14,6,5955.71,79.85,81.9,81.9,4.08,High value Customers
15384.0,169,2,642.41,21.62,44.07,44.07,2.03,Low Value Customers
15385.0,40,1,316.88,55.23,17.23,17.23,1.15,Lost Customers
15386.0,186,1,394.14,19.03,17.23,17.23,0.87,Lost Customers
15388.0,270,1,140.54,8.94,17.23,17.23,0.8,Lost Customers
15389.0,172,1,500.0,21.11,17.23,17.23,0.89,Lost Customers
15392.0,4,4,1535.53,91.87,69.85,69.85,3.66,Medium Value Customers
15393.0,16,2,231.86,77.26,44.07,44.07,2.45,Low Value Customers
15394.0,9,4,2183.54,85.35,69.85,69.85,3.61,Medium Value Customers
15395.0,325,1,107.45,3.76,17.23,17.23,0.76,Lost Customers
15396.0,112,1,288.18,29.56,17.23,17.23,0.95,Lost Customers
15397.0,289,1,94.0,6.95,17.23,17.23,0.78,Lost Customers
15398.0,16,2,1345.53,77.26,44.07,44.07,2.45,Low Value Customers
15399.0,1,3,815.77,98.4,59.54,59.54,3.27,Medium Value Customers
15400.0,92,5,716.2,33.16,77.11,77.11,3.53,Medium Value Customers
15402.0,148,2,626.77,24.39,44.07,44.07,2.06,Low Value Customers
15405.0,189,1,349.1,18.7,17.23,17.23,0.87,Lost Customers
15406.0,31,2,510.71,61.27,44.07,44.07,2.33,Low Value Customers
15407.0,33,4,1046.74,59.49,69.85,69.85,3.41,Medium Value Customers
15408.0,264,1,267.18,9.78,17.23,17.23,0.81,Lost Customers
15410.0,84,8,3450.84,35.33,88.3,88.3,4.02,High value Customers
15411.0,26,4,1348.93,65.51,69.85,69.85,3.46,Medium Value Customers
15412.0,171,1,190.53,21.27,17.23,17.23,0.89,Lost Customers
15414.0,9,3,774.9,85.35,59.54,59.54,3.17,Medium Value Customers
15415.0,313,1,559.61,4.75,17.23,17.23,0.77,Lost Customers
15416.0,64,4,3984.32,43.26,69.85,69.85,3.29,Medium Value Customers
15417.0,85,1,508.8,34.96,17.23,17.23,0.99,Lost Customers
15419.0,24,1,135.86,67.62,17.23,17.23,1.24,Lost Customers
15421.0,58,4,950.36,46.22,69.85,69.85,3.32,Medium Value Customers
15422.0,323,2,97.7,3.91,44.07,44.07,1.9,Low Value Customers
15423.0,38,1,43.5,56.52,17.23,17.23,1.16,Lost Customers
15424.0,254,2,383.34,11.09,44.07,44.07,1.96,Low Value Customers
15426.0,19,5,1404.07,72.96,77.11,77.11,3.82,Medium Value Customers
15427.0,33,3,1430.54,59.49,59.54,59.54,2.98,Low Value Customers
15428.0,15,1,93.78,78.66,17.23,17.23,1.32,Lost Customers
15429.0,26,2,397.35,65.51,44.07,44.07,2.36,Low Value Customers
15432.0,23,1,171.19,68.87,17.23,17.23,1.25,Lost Customers
15433.0,213,2,533.3,15.72,44.07,44.07,1.99,Low Value Customers
15434.0,8,5,1041.48,87.09,77.11,77.11,3.93,Medium Value Customers
15435.0,22,1,149.29,70.28,17.23,17.23,1.26,Lost Customers
15436.0,12,3,1067.75,80.81,59.54,59.54,3.14,Medium Value Customers
15437.0,262,1,200.16,10.12,17.23,17.23,0.81,Lost Customers
15438.0,131,1,156.58,26.55,17.23,17.23,0.93,Lost Customers
15440.0,54,3,383.68,47.84,59.54,59.54,2.89,Low Value Customers
15442.0,248,1,594.0,11.7,17.23,17.23,0.82,Lost Customers
15443.0,1,7,3213.59,98.4,85.53,85.53,4.37,High value Customers
15444.0,9,2,1411.21,85.35,44.07,44.07,2.51,Low Value Customers
15445.0,264,1,113.5,9.78,17.23,17.23,0.81,Lost Customers
15447.0,330,1,155.17,3.47,17.23,17.23,0.76,Lost Customers
15448.0,312,1,494.64,4.88,17.23,17.23,0.77,Lost Customers
15449.0,26,3,974.52,65.51,59.54,59.54,3.02,Medium Value Customers
15450.0,30,1,429.84,62.26,17.23,17.23,1.2,Lost Customers
15452.0,29,3,528.48,63.37,59.54,59.54,3.01,Medium Value Customers
15453.0,1,7,1371.77,98.4,85.53,85.53,4.37,High value Customers
15454.0,362,1,179.1,1.93,17.23,17.23,0.75,Lost Customers
15456.0,283,3,434.59,7.54,59.54,59.54,2.59,Low Value Customers
15457.0,262,1,237.07,10.12,17.23,17.23,0.81,Lost Customers
15458.0,25,1,161.64,66.51,17.23,17.23,1.23,Lost Customers
15460.0,354,1,214.26,2.6,17.23,17.23,0.75,Lost Customers
15462.0,94,3,234.6,32.74,59.54,59.54,2.78,Low Value Customers
15463.0,29,1,126.14,63.37,17.23,17.23,1.21,Lost Customers
15464.0,338,1,1044.65,2.81,17.23,17.23,0.75,Lost Customers
15465.0,19,18,7354.62,72.96,97.11,97.11,4.67,Top Customers
15466.0,85,1,334.53,34.96,17.23,17.23,0.99,Lost Customers
15467.0,9,3,524.88,85.35,59.54,59.54,3.17,Medium Value Customers
15468.0,51,2,467.51,49.71,44.07,44.07,2.25,Low Value Customers
15469.0,50,2,538.55,50.51,44.07,44.07,2.25,Low Value Customers
15471.0,2,1,454.48,96.17,17.23,17.23,1.45,Lost Customers
15472.0,113,1,371.56,29.33,17.23,17.23,0.95,Lost Customers
15473.0,14,7,1771.2,79.85,85.53,85.53,4.23,High value Customers
15475.0,77,1,454.11,37.62,17.23,17.23,1.01,Lost Customers
15478.0,40,2,1399.92,55.23,44.07,44.07,2.29,Low Value Customers
15480.0,116,1,905.5,28.7,17.23,17.23,0.95,Lost Customers
15482.0,15,12,10879.76,78.66,93.96,93.96,4.58,Top Customers
15483.0,161,4,225.26,22.58,69.85,69.85,3.14,Medium Value Customers
15484.0,1,4,3590.41,98.4,69.85,69.85,3.71,Medium Value Customers
15485.0,30,3,2564.5,62.26,59.54,59.54,3.0,Low Value Customers
15488.0,92,1,91.32,33.16,17.23,17.23,0.98,Lost Customers
15489.0,22,3,1134.28,70.28,59.54,59.54,3.06,Medium Value Customers
15491.0,95,6,3100.09,32.4,81.9,81.9,3.72,Medium Value Customers
15492.0,28,2,659.46,64.54,44.07,44.07,2.36,Low Value Customers
15493.0,32,5,1953.41,60.33,77.11,77.11,3.73,Medium Value Customers
15494.0,21,2,1280.58,71.65,44.07,44.07,2.41,Low Value Customers
15497.0,17,2,1262.2,75.72,44.07,44.07,2.44,Low Value Customers
15498.0,2,27,13316.4,96.17,98.76,98.76,4.92,Top Customers
15500.0,8,4,1131.56,87.09,69.85,69.85,3.62,Medium Value Customers
15502.0,15,12,10384.93,78.66,93.96,93.96,4.58,Top Customers
15503.0,362,1,141.04,1.93,17.23,17.23,0.75,Lost Customers
15504.0,81,1,52.83,35.85,17.23,17.23,1.0,Lost Customers
15505.0,52,5,3610.96,49.07,77.11,77.11,3.65,Medium Value Customers
15506.0,22,3,972.08,70.28,59.54,59.54,3.06,Medium Value Customers
15507.0,171,1,475.86,21.27,17.23,17.23,0.89,Lost Customers
15508.0,189,6,1000.27,18.7,81.9,81.9,3.62,Medium Value Customers
15510.0,330,1,250.0,3.47,17.23,17.23,0.76,Lost Customers
15511.0,11,5,900.53,82.02,77.11,77.11,3.89,Medium Value Customers
15512.0,155,2,121.0,23.47,44.07,44.07,2.05,Low Value Customers
15513.0,33,19,14758.22,59.49,97.41,97.41,4.59,Top Customers
15514.0,12,11,4023.72,80.81,92.84,92.84,4.55,Top Customers
15516.0,44,3,62.43,53.29,59.54,59.54,2.93,Low Value Customers
15517.0,233,1,267.03,13.78,17.23,17.23,0.84,Lost Customers
15518.0,64,8,1921.55,43.26,88.3,88.3,4.08,High value Customers
15520.0,1,1,343.5,98.4,17.23,17.23,1.47,Lost Customers
15521.0,40,8,3000.2,55.23,88.3,88.3,4.17,High value Customers
15522.0,32,2,397.99,60.33,44.07,44.07,2.33,Low Value Customers
15523.0,84,1,412.01,35.33,17.23,17.23,1.0,Lost Customers
15524.0,24,1,440.0,67.62,17.23,17.23,1.24,Lost Customers
15525.0,2,3,734.37,96.17,59.54,59.54,3.25,Medium Value Customers
15526.0,33,2,148.44,59.49,44.07,44.07,2.32,Low Value Customers
15527.0,18,8,2428.53,74.26,88.3,88.3,4.31,High value Customers
15528.0,254,1,229.33,11.09,17.23,17.23,0.82,Lost Customers
15529.0,22,11,3962.6,70.28,92.84,92.84,4.47,High value Customers
15530.0,21,4,1497.31,71.65,69.85,69.85,3.51,Medium Value Customers
15531.0,8,2,1972.39,87.09,44.07,44.07,2.53,Low Value Customers
15532.0,25,4,1564.73,66.51,69.85,69.85,3.47,Medium Value Customers
15533.0,19,3,807.57,72.96,59.54,59.54,3.08,Medium Value Customers
15535.0,173,4,502.9,20.85,69.85,69.85,3.13,Medium Value Customers
15537.0,163,1,110.92,22.29,17.23,17.23,0.9,Lost Customers
15539.0,7,1,538.46,88.84,17.23,17.23,1.4,Lost Customers
15540.0,11,1,213.3,82.02,17.23,17.23,1.35,Lost Customers
15541.0,114,1,85.13,29.1,17.23,17.23,0.95,Lost Customers
15543.0,288,1,127.86,7.1,17.23,17.23,0.79,Lost Customers
15544.0,9,9,3546.71,85.35,90.22,90.22,4.47,High value Customers
15545.0,54,2,288.97,47.84,44.07,44.07,2.23,Low Value Customers
15547.0,7,14,4910.6,88.84,95.4,95.4,4.72,Top Customers
15549.0,77,3,1681.46,37.62,59.54,59.54,2.81,Low Value Customers
15550.0,4,4,575.63,91.87,69.85,69.85,3.66,Medium Value Customers
15551.0,36,1,436.06,57.9,17.23,17.23,1.17,Lost Customers
15552.0,217,1,90.12,15.25,17.23,17.23,0.85,Lost Customers
15553.0,60,1,428.93,45.01,17.23,17.23,1.07,Lost Customers
15554.0,277,1,217.2,8.21,17.23,17.23,0.79,Lost Customers
15555.0,12,16,4794.86,80.81,96.4,96.4,4.7,Top Customers
15556.0,24,1,279.77,67.62,17.23,17.23,1.24,Lost Customers
15557.0,28,1,468.91,64.54,17.23,17.23,1.22,Lost Customers
15561.0,11,4,800.59,82.02,69.85,69.85,3.58,Medium Value Customers
15562.0,351,1,134.55,2.73,17.23,17.23,0.75,Lost Customers
15563.0,22,4,1400.44,70.28,69.85,69.85,3.5,Medium Value Customers
15565.0,50,2,173.16,50.51,44.07,44.07,2.25,Low Value Customers
15567.0,18,1,186.01,74.26,17.23,17.23,1.29,Lost Customers
15568.0,2,3,758.29,96.17,59.54,59.54,3.25,Medium Value Customers
15569.0,103,5,1375.71,31.17,77.11,77.11,3.51,Medium Value Customers
15570.0,7,12,4148.82,88.84,93.96,93.96,4.66,Top Customers
15571.0,11,4,650.43,82.02,69.85,69.85,3.58,Medium Value Customers
15572.0,4,7,2533.42,91.87,85.53,85.53,4.32,High value Customers
15573.0,31,2,591.19,61.27,44.07,44.07,2.33,Low Value Customers
15574.0,177,4,675.64,20.3,69.85,69.85,3.12,Medium Value Customers
15576.0,37,1,921.37,57.15,17.23,17.23,1.16,Lost Customers
15577.0,151,3,258.88,23.95,59.54,59.54,2.71,Low Value Customers
15578.0,162,1,127.1,22.43,17.23,17.23,0.9,Lost Customers
15579.0,68,2,327.6,41.23,44.07,44.07,2.18,Low Value Customers
15581.0,120,13,3675.77,28.18,94.83,94.83,4.24,High value Customers
15582.0,24,3,682.91,67.62,59.54,59.54,3.04,Medium Value Customers
15584.0,23,4,720.86,68.87,69.85,69.85,3.49,Medium Value Customers
15585.0,176,1,455.3,20.52,17.23,17.23,0.89,Lost Customers
15587.0,50,4,913.68,50.51,69.85,69.85,3.35,Medium Value Customers
