CustomerID,Recency,Frequency,Monetary,R_rank_norm,F_rank_norm,M_rank_norm,RFM_Score,Customer_segment
15500.0,8,4,1131.56,86.99,69.83,69.83,3.62,Medium Value Customer
15502.0,15,12,10384.93,78.48,93.88,93.88,4.58,Top Customers
15503.0,362,1,141.04,1.91,17.24,17.24,0.75,Lost Customers
15504.0,81,1,52.83,35.83,17.24,17.24,1.0,Lost Customers
15505.0,52,5,3610.96,48.92,77.07,77.07,3.64,Medium Value Customer
15506.0,22,3,972.08,70.25,59.42,59.42,3.05,Medium Value Customer
15507.0,171,1,475.86,21.28,17.24,17.24,0.89,Lost Customers
15508.0,189,6,1000.27,18.62,81.85,81.85,3.62,Medium Value Customer
15510.0,330,1,250.0,3.35,17.24,17.24,0.76,Lost Customers
15511.0,11,5,900.53,81.94,77.07,77.07,3.89,Medium Value Customer
15512.0,155,2,121.0,23.58,43.98,43.98,2.05,Low Value Customers
15513.0,33,19,14758.22,59.48,97.39,97.39,4.58,Top Customers
15514.0,12,11,4023.72,80.65,92.74,92.74,4.55,Top Customers
15516.0,44,3,62.43,53.28,59.42,59.42,2.93,Low Value Customers
15517.0,233,1,267.03,13.6,17.24,17.24,0.83,Lost Customers
15518.0,64,8,1921.55,43.16,88.29,88.29,4.08,High value Customer
15520.0,1,1,343.5,98.39,17.24,17.24,1.47,Lost Customers
15521.0,40,8,3000.2,55.25,88.29,88.29,4.17,High value Customer
15522.0,32,2,397.99,60.32,43.98,43.98,2.32,Low Value Customers
15523.0,84,1,412.01,35.33,17.24,17.24,1.0,Lost Customers
15524.0,24,1,440.0,67.63,17.24,17.24,1.24,Lost Customers
15525.0,2,3,734.37,96.08,59.42,59.42,3.25,Medium Value Customer
15526.0,33,2,148.44,59.48,43.98,43.98,2.32,Low Value Customers
15527.0,18,8,2428.53,74.06,88.29,88.29,4.31,High value Customer
15528.0,254,1,229.33,10.84,17.24,17.24,0.81,Lost Customers
15529.0,22,11,3962.6,70.25,92.74,92.74,4.47,High value Customer
15530.0,21,4,1497.31,71.49,69.83,69.83,3.5,Medium Value Customer
15531.0,8,2,1972.39,86.99,43.98,43.98,2.52,Low Value Customers
15532.0,25,4,1564.73,66.47,69.83,69.83,3.47,Medium Value Customer
15533.0,19,3,807.57,72.77,59.42,59.42,3.07,Medium Value Customer
15535.0,173,4,502.9,20.83,69.83,69.83,3.12,Medium Value Customer
15537.0,163,1,110.92,22.35,17.24,17.24,0.9,Lost Customers
15539.0,7,1,538.46,88.77,17.24,17.24,1.4,Lost Customers
15540.0,11,1,213.3,81.94,17.24,17.24,1.35,Lost Customers
15541.0,114,1,85.13,29.16,17.24,17.24,0.95,Lost Customers
15543.0,288,1,127.86,6.83,17.24,17.24,0.78,Lost Customers
15544.0,9,9,3546.71,85.25,90.18,90.18,4.47,High value Customer
15545.0,54,2,288.97,47.66,43.98,43.98,2.23,Low Value Customers
15547.0,7,14,4910.6,88.77,95.37,95.37,4.72,Top Customers
15549.0,77,3,1681.46,37.43,59.42,59.42,2.81,Low Value Customers
15550.0,4,4,575.63,91.79,69.83,69.83,3.66,Medium Value Customer
15551.0,36,1,436.06,57.91,17.24,17.24,1.17,Lost Customers
15552.0,217,1,90.12,15.09,17.24,17.24,0.85,Lost Customers
15553.0,60,1,428.93,44.94,17.24,17.24,1.07,Lost Customers
15554.0,277,1,217.2,7.87,17.24,17.24,0.79,Lost Customers
15555.0,12,16,4794.86,80.65,96.35,96.35,4.7,Top Customers
15556.0,24,1,279.77,67.63,17.24,17.24,1.24,Lost Customers
15557.0,28,1,468.91,64.54,17.24,17.24,1.22,Lost Customers
15561.0,11,4,800.59,81.94,69.83,69.83,3.58,Medium Value Customer
15562.0,351,1,134.55,2.71,17.24,17.24,0.75,Lost Customers
15563.0,22,4,1400.44,70.25,69.83,69.83,3.49,Medium Value Customer
15565.0,50,2,173.16,50.38,43.98,43.98,2.25,Low Value Customers
15567.0,18,1,186.01,74.06,17.24,17.24,1.29,Lost Customers
15568.0,2,3,758.29,96.08,59.42,59.42,3.25,Medium Value Customer
15569.0,103,5,1375.71,31.12,77.07,77.07,3.51,Medium Value Customer
15570.0,7,12,4148.82,88.77,93.88,93.88,4.66,Top Customers
15571.0,11,4,650.43,81.94,69.83,69.83,3.58,Medium Value Customer
15572.0,4,7,2533.42,91.79,85.53,85.53,4.32,High value Customer
15573.0,31,2,591.19,61.31,43.98,43.98,2.33,Low Value Customers
15574.0,177,4,675.64,20.24,69.83,69.83,3.12,Medium Value Customer
15576.0,37,1,921.37,57.15,17.24,17.24,1.16,Lost Customers
15577.0,151,3,258.88,24.07,59.42,59.42,2.71,Low Value Customers
15578.0,162,1,127.1,22.5,17.24,17.24,0.9,Lost Customers
15579.0,68,2,327.6,41.05,43.98,43.98,2.18,Low Value Customers
15581.0,120,13,3675.77,28.25,94.76,94.76,4.24,High value Customer
15582.0,24,3,682.91,67.63,59.42,59.42,3.03,Medium Value Customer
15584.0,23,4,720.86,68.92,69.83,69.83,3.48,Medium Value Customer
15585.0,176,1,455.3,20.47,17.24,17.24,0.89,Lost Customers
15587.0,50,4,913.68,50.38,69.83,69.83,3.35,Medium Value Customer
15589.0,255,3,478.53,10.71,59.42,59.42,2.61,Low Value Customers
15592.0,46,1,388.58,52.0,17.24,17.24,1.12,Lost Customers
15593.0,70,1,199.8,40.72,17.24,17.24,1.04,Lost Customers
15594.0,15,5,1771.78,78.48,77.07,77.07,3.86,Medium Value Customer
15596.0,100,5,1406.59,31.44,77.07,77.07,3.51,Medium Value Customer
15597.0,35,1,324.57,58.68,17.24,17.24,1.17,Lost Customers
15598.0,53,1,240.68,48.21,17.24,17.24,1.09,Lost Customers
15599.0,26,2,761.74,65.45,43.98,43.98,2.36,Low Value Customers
15601.0,11,14,6776.56,81.94,95.37,95.37,4.67,Top Customers
15602.0,8,9,1297.87,86.99,90.18,90.18,4.49,High value Customer
15603.0,78,1,48.48,36.92,17.24,17.24,1.01,Lost Customers
15604.0,52,1,216.39,48.92,17.24,17.24,1.1,Lost Customers
15605.0,36,5,1198.23,57.91,77.07,77.07,3.71,Medium Value Customer
15606.0,61,9,2920.16,44.33,90.18,90.18,4.17,High value Customer
15607.0,336,1,104.76,2.9,17.24,17.24,0.75,Lost Customers
15608.0,28,4,1093.68,64.54,69.83,69.83,3.45,Medium Value Customer
15609.0,184,1,298.48,19.41,17.24,17.24,0.88,Lost Customers
15610.0,51,1,112.46,49.55,17.24,17.24,1.1,Lost Customers
15611.0,9,13,1591.45,85.25,94.76,94.76,4.67,Top Customers
15612.0,36,2,195.15,57.91,43.98,43.98,2.3,Low Value Customers
15615.0,10,23,10399.74,83.58,98.24,98.24,4.8,Top Customers
15618.0,32,4,776.85,60.32,69.83,69.83,3.42,Medium Value Customer
15619.0,10,1,336.4,83.58,17.24,17.24,1.36,Lost Customers
15620.0,56,3,1553.18,47.29,59.42,59.42,2.88,Low Value Customers
15621.0,4,4,1293.03,91.79,69.83,69.83,3.66,Medium Value Customer
15622.0,43,9,3709.56,53.95,90.18,90.18,4.24,High value Customer
15623.0,141,1,301.03,25.23,17.24,17.24,0.92,Lost Customers
15624.0,116,4,588.13,28.78,69.83,69.83,3.18,Medium Value Customer
15625.0,103,4,1534.26,31.12,69.83,69.83,3.2,Medium Value Customer
15626.0,74,2,675.8,38.41,43.98,43.98,2.16,Low Value Customers
15628.0,4,9,2870.24,91.79,90.18,90.18,4.52,Top Customers
15630.0,45,2,1186.35,52.67,43.98,43.98,2.26,Low Value Customers
15632.0,15,8,3285.31,78.48,88.29,88.29,4.34,High value Customer
15634.0,17,1,243.55,75.53,17.24,17.24,1.3,Lost Customers
15636.0,89,2,724.76,33.63,43.98,43.98,2.12,Low Value Customers
15637.0,52,1,223.36,48.92,17.24,17.24,1.1,Lost Customers
15639.0,134,1,425.32,26.14,17.24,17.24,0.93,Lost Customers
15640.0,4,15,12416.11,91.79,95.92,95.92,4.76,Top Customers
15641.0,105,4,1887.2,30.91,69.83,69.83,3.2,Medium Value Customer
15643.0,191,3,664.0,18.29,59.42,59.42,2.66,Low Value Customers
15644.0,166,4,803.54,21.96,69.83,69.83,3.13,Medium Value Customer
15645.0,18,1,612.01,74.06,17.24,17.24,1.29,Lost Customers
15646.0,157,3,447.64,23.11,59.42,59.42,2.7,Low Value Customers
15648.0,204,2,639.5,16.62,43.98,43.98,1.99,Low Value Customers
15649.0,336,2,816.0,2.9,43.98,43.98,1.89,Low Value Customers
15651.0,36,3,646.3,57.91,59.42,59.42,2.96,Low Value Customers
15652.0,91,1,337.74,33.37,17.24,17.24,0.98,Lost Customers
15653.0,92,2,877.44,33.09,43.98,43.98,2.12,Low Value Customers
15654.0,9,2,922.53,85.25,43.98,43.98,2.51,Low Value Customers
15655.0,243,1,560.67,12.14,17.24,17.24,0.82,Lost Customers
15656.0,45,4,748.5,52.67,69.83,69.83,3.36,Medium Value Customer
15657.0,22,1,30.0,70.25,17.24,17.24,1.26,Lost Customers
15658.0,190,5,1024.1,18.44,77.07,77.07,3.41,Medium Value Customer
15659.0,43,1,306.45,53.95,17.24,17.24,1.14,Lost Customers
15660.0,25,9,1600.86,66.47,90.18,90.18,4.33,High value Customer
15661.0,317,2,309.8,4.4,43.98,43.98,1.9,Low Value Customers
15663.0,106,1,138.14,30.65,17.24,17.24,0.96,Lost Customers
15664.0,50,1,386.43,50.38,17.24,17.24,1.11,Lost Customers
15665.0,168,2,2222.21,21.87,43.98,43.98,2.03,Low Value Customers
15667.0,39,1,301.32,55.98,17.24,17.24,1.15,Lost Customers
15668.0,217,1,76.32,15.09,17.24,17.24,0.85,Lost Customers
15669.0,40,4,684.34,55.25,69.83,69.83,3.38,Medium Value Customer
15670.0,296,1,173.05,6.24,17.24,17.24,0.78,Lost Customers
15671.0,18,7,2657.13,74.06,85.53,85.53,4.19,High value Customer
15673.0,88,4,2726.23,34.0,69.83,69.83,3.22,Medium Value Customer
15674.0,73,5,2446.6,38.94,77.07,77.07,3.57,Medium Value Customer
15675.0,81,3,323.69,35.83,59.42,59.42,2.79,Low Value Customers
15676.0,18,3,3435.76,74.06,59.42,59.42,3.08,Medium Value Customer
15677.0,49,1,657.23,51.11,17.24,17.24,1.12,Lost Customers
15678.0,52,1,352.7,48.92,17.24,17.24,1.1,Lost Customers
15679.0,24,4,781.28,67.63,69.83,69.83,3.47,Medium Value Customer
15680.0,9,3,1333.68,85.25,59.42,59.42,3.16,Medium Value Customer
15681.0,25,5,1426.16,66.47,77.07,77.07,3.77,Medium Value Customer
15683.0,117,1,193.75,28.61,17.24,17.24,0.95,Lost Customers
15687.0,8,9,2993.1,86.99,90.18,90.18,4.49,High value Customer
15689.0,119,2,254.1,28.45,43.98,43.98,2.08,Low Value Customers
15690.0,4,2,239.76,91.79,43.98,43.98,2.56,Low Value Customers
15691.0,252,1,136.8,11.2,17.24,17.24,0.82,Lost Customers
15692.0,28,1,191.04,64.54,17.24,17.24,1.22,Lost Customers
15694.0,0,14,6479.4,100.0,95.37,95.37,4.8,Top Customers
15695.0,266,2,409.98,9.24,43.98,43.98,1.94,Low Value Customers
15696.0,33,8,2711.11,59.48,88.29,88.29,4.2,High value Customer
15699.0,17,1,309.65,75.53,17.24,17.24,1.3,Lost Customers
15700.0,172,2,696.68,21.11,43.98,43.98,2.03,Low Value Customers
15701.0,2,4,1529.0,96.08,69.83,69.83,3.69,Medium Value Customer
15703.0,264,1,211.5,9.48,17.24,17.24,0.8,Lost Customers
15704.0,140,4,2293.62,25.35,69.83,69.83,3.16,Medium Value Customer
15705.0,201,1,143.1,16.92,17.24,17.24,0.86,Lost Customers
15706.0,63,4,1060.56,43.85,69.83,69.83,3.3,Medium Value Customer
15707.0,35,4,916.98,58.68,69.83,69.83,3.41,Medium Value Customer
15708.0,40,7,3235.25,55.25,85.53,85.53,4.05,High value Customer
15709.0,283,1,133.25,7.23,17.24,17.24,0.79,Lost Customers
15712.0,9,5,1072.36,85.25,77.07,77.07,3.91,Medium Value Customer
15713.0,143,2,356.7,24.99,43.98,43.98,2.06,Low Value Customers
15714.0,11,2,330.03,81.94,43.98,43.98,2.48,Low Value Customers
15716.0,145,4,1101.11,24.75,69.83,69.83,3.15,Medium Value Customer
15717.0,234,1,150.3,13.45,17.24,17.24,0.83,Lost Customers
15719.0,32,13,5030.07,60.32,94.76,94.76,4.48,High value Customer
15720.0,24,1,598.73,67.63,17.24,17.24,1.24,Lost Customers
15721.0,11,1,471.4,81.94,17.24,17.24,1.35,Lost Customers
15722.0,35,5,2211.21,58.68,77.07,77.07,3.72,Medium Value Customer
15723.0,364,1,190.7,1.77,17.24,17.24,0.75,Lost Customers
15724.0,201,2,218.25,16.92,43.98,43.98,2.0,Low Value Customers
15725.0,15,1,415.25,78.48,17.24,17.24,1.32,Lost Customers
15727.0,16,7,5159.06,77.1,85.53,85.53,4.21,High value Customer
15729.0,212,1,85.0,15.78,17.24,17.24,0.85,Lost Customers
15730.0,65,3,1120.88,42.43,59.42,59.42,2.84,Low Value Customers
15732.0,212,2,294.12,15.78,43.98,43.98,1.99,Low Value Customers
15733.0,282,1,162.3,7.38,17.24,17.24,0.79,Lost Customers
15734.0,114,2,1339.45,29.16,43.98,43.98,2.09,Low Value Customers
15737.0,14,8,1188.12,79.64,88.29,88.29,4.35,High value Customer
15738.0,18,16,4812.42,74.06,96.35,96.35,4.65,Top Customers
15739.0,66,1,449.12,41.84,17.24,17.24,1.05,Lost Customers
15740.0,49,1,154.88,51.11,17.24,17.24,1.12,Lost Customers
15743.0,16,4,775.96,77.1,69.83,69.83,3.55,Medium Value Customer
15744.0,77,1,34.8,37.43,17.24,17.24,1.01,Lost Customers
15745.0,19,4,1094.59,72.77,69.83,69.83,3.51,Medium Value Customer
15746.0,134,1,196.88,26.14,17.24,17.24,0.93,Lost Customers
15747.0,12,3,946.64,80.65,59.42,59.42,3.13,Medium Value Customer
15748.0,40,1,144.36,55.25,17.24,17.24,1.15,Lost Customers
15749.0,235,3,44534.3,13.31,59.42,59.42,2.63,Low Value Customers
15750.0,2,8,2463.05,96.08,88.29,88.29,4.47,High value Customer
15752.0,39,7,2626.6,55.98,85.53,85.53,4.05,High value Customer
15753.0,304,1,79.2,5.58,17.24,17.24,0.77,Lost Customers
15754.0,51,3,458.57,49.55,59.42,59.42,2.9,Low Value Customers
15755.0,10,6,2364.25,83.58,81.85,81.85,4.11,High value Customer
15756.0,61,4,528.01,44.33,69.83,69.83,3.3,Medium Value Customer
15757.0,65,2,714.42,42.43,43.98,43.98,2.19,Low Value Customers
15758.0,24,1,205.25,67.63,17.24,17.24,1.24,Lost Customers
15759.0,218,3,253.04,14.75,59.42,59.42,2.64,Low Value Customers
15762.0,65,2,583.75,42.43,43.98,43.98,2.19,Low Value Customers
15763.0,31,2,1086.92,61.31,43.98,43.98,2.33,Low Value Customers
15764.0,88,6,3279.97,34.0,81.85,81.85,3.73,Medium Value Customer
15766.0,64,1,315.06,43.16,17.24,17.24,1.06,Lost Customers
15768.0,115,3,621.83,28.97,59.42,59.42,2.74,Low Value Customers
15769.0,7,26,56252.72,88.77,98.65,98.65,4.86,Top Customers
15773.0,5,1,635.68,90.13,17.24,17.24,1.41,Lost Customers
15774.0,68,1,270.8,41.05,17.24,17.24,1.04,Lost Customers
15775.0,245,1,104.9,11.98,17.24,17.24,0.82,Lost Customers
15776.0,133,1,241.62,26.4,17.24,17.24,0.93,Lost Customers
15777.0,241,4,1047.11,12.46,69.83,69.83,3.06,Medium Value Customer
15780.0,183,3,475.28,19.56,59.42,59.42,2.67,Low Value Customers
15781.0,25,3,345.46,66.47,59.42,59.42,3.02,Medium Value Customer
15782.0,9,3,2614.74,85.25,59.42,59.42,3.16,Medium Value Customer
15783.0,10,1,246.3,83.58,17.24,17.24,1.36,Lost Customers
15785.0,32,5,2328.97,60.32,77.07,77.07,3.73,Medium Value Customer
15786.0,46,3,4919.0,52.0,59.42,59.42,2.92,Low Value Customers
15787.0,26,3,933.26,65.45,59.42,59.42,3.02,Medium Value Customer
15789.0,358,1,351.3,2.39,17.24,17.24,0.75,Lost Customers
15790.0,10,1,218.75,83.58,17.24,17.24,1.36,Lost Customers
15791.0,43,2,1612.69,53.95,43.98,43.98,2.27,Low Value Customers
15793.0,14,3,965.61,79.64,59.42,59.42,3.12,Medium Value Customer
15795.0,149,1,610.01,24.3,17.24,17.24,0.91,Lost Customers
15796.0,1,8,2708.61,98.39,88.29,88.29,4.49,High value Customer
15797.0,113,4,2207.4,29.39,69.83,69.83,3.19,Medium Value Customer
15799.0,75,3,884.14,37.9,59.42,59.42,2.81,Low Value Customers
15800.0,107,2,696.89,30.34,43.98,43.98,2.1,Low Value Customers
15801.0,46,3,1063.95,52.0,59.42,59.42,2.92,Low Value Customers
15802.0,142,1,451.42,25.12,17.24,17.24,0.92,Lost Customers
15803.0,51,1,415.82,49.55,17.24,17.24,1.1,Lost Customers
15804.0,0,13,4206.39,100.0,94.76,94.76,4.78,Top Customers
15805.0,23,17,5488.18,68.92,96.71,96.71,4.63,Top Customers
15806.0,46,3,784.58,52.0,59.42,59.42,2.92,Low Value Customers
15807.0,50,3,903.9,50.38,59.42,59.42,2.9,Low Value Customers
15808.0,306,4,3651.27,5.43,69.83,69.83,3.01,Medium Value Customer
15809.0,36,5,515.77,57.91,77.07,77.07,3.71,Medium Value Customer
15810.0,78,4,1391.98,36.92,69.83,69.83,3.24,Medium Value Customer
15811.0,22,6,2218.62,70.25,81.85,81.85,4.01,High value Customer
15812.0,107,5,1801.14,30.34,77.07,77.07,3.5,Medium Value Customer
15813.0,207,2,1303.91,16.3,43.98,43.98,1.99,Low Value Customers
15814.0,16,4,1945.33,77.1,69.83,69.83,3.55,Medium Value Customer
15815.0,63,5,2100.6,43.85,77.07,77.07,3.6,Medium Value Customer
15819.0,49,4,1905.45,51.11,69.83,69.83,3.35,Medium Value Customer
15820.0,319,1,206.98,4.08,17.24,17.24,0.76,Lost Customers
15821.0,44,2,570.96,53.28,43.98,43.98,2.27,Low Value Customers
15822.0,3,2,885.47,93.96,43.98,43.98,2.57,Low Value Customers
15823.0,372,1,15.0,0.64,17.24,17.24,0.74,Lost Customers
15825.0,172,1,532.94,21.11,17.24,17.24,0.89,Lost Customers
15826.0,56,3,1654.31,47.29,59.42,59.42,2.88,Low Value Customers
15827.0,73,14,1836.09,38.94,95.37,95.37,4.35,High value Customer
15829.0,99,2,636.14,31.68,43.98,43.98,2.11,Low Value Customers
15830.0,37,1,576.0,57.15,17.24,17.24,1.16,Lost Customers
15831.0,58,3,794.64,46.12,59.42,59.42,2.87,Low Value Customers
15832.0,254,1,836.79,10.84,17.24,17.24,0.81,Lost Customers
15834.0,70,4,2225.15,40.72,69.83,69.83,3.27,Medium Value Customer
15835.0,44,4,954.09,53.28,69.83,69.83,3.37,Medium Value Customer
15836.0,50,1,137.37,50.38,17.24,17.24,1.11,Lost Customers
15837.0,64,1,391.98,43.16,17.24,17.24,1.06,Lost Customers
15838.0,11,19,33643.08,81.94,97.39,97.39,4.75,Top Customers
15839.0,33,3,1048.49,59.48,59.42,59.42,2.97,Low Value Customers
15840.0,58,2,355.56,46.12,43.98,43.98,2.22,Low Value Customers
15841.0,72,4,1224.06,39.51,69.83,69.83,3.26,Medium Value Customer
15843.0,303,1,118.95,5.67,17.24,17.24,0.78,Lost Customers
15844.0,46,1,130.74,52.0,17.24,17.24,1.12,Lost Customers
15845.0,17,8,3711.77,75.53,88.29,88.29,4.32,High value Customer
15847.0,38,2,389.27,56.52,43.98,43.98,2.29,Low Value Customers
15850.0,19,2,234.88,72.77,43.98,43.98,2.41,Low Value Customers
15852.0,186,2,160.71,18.94,43.98,43.98,2.01,Low Value Customers
15853.0,51,1,110.8,49.55,17.24,17.24,1.1,Lost Customers
15854.0,4,12,2969.12,91.79,93.88,93.88,4.68,Top Customers
15855.0,136,5,712.24,25.87,77.07,77.07,3.47,Medium Value Customer
15856.0,4,27,16143.64,91.79,98.78,98.78,4.89,Top Customers
15857.0,18,1,297.0,74.06,17.24,17.24,1.29,Lost Customers
15858.0,15,5,1427.57,78.48,77.07,77.07,3.86,Medium Value Customer
15860.0,40,8,965.16,55.25,88.29,88.29,4.17,High value Customer
15861.0,12,8,3146.92,80.65,88.29,88.29,4.36,High value Customer
15862.0,8,4,832.88,86.99,69.83,69.83,3.62,Medium Value Customer
15863.0,25,2,68.84,66.47,43.98,43.98,2.37,Low Value Customers
15864.0,22,6,1936.32,70.25,81.85,81.85,4.01,High value Customer
15865.0,40,3,895.13,55.25,59.42,59.42,2.94,Low Value Customers
15866.0,101,1,211.89,31.27,17.24,17.24,0.97,Lost Customers
15867.0,5,15,3810.14,90.13,95.92,95.92,4.75,Top Customers
15869.0,277,2,149.64,7.87,43.98,43.98,1.93,Low Value Customers
15870.0,32,1,351.44,60.32,17.24,17.24,1.19,Lost Customers
15872.0,14,2,316.25,79.64,43.98,43.98,2.47,Low Value Customers
15874.0,63,7,4405.88,43.85,85.53,85.53,3.96,Medium Value Customer
15877.0,1,2,490.33,98.39,43.98,43.98,2.61,Low Value Customers
15880.0,369,1,329.03,1.0,17.24,17.24,0.74,Lost Customers
15881.0,312,5,501.39,4.68,77.07,77.07,3.31,Medium Value Customer
15882.0,198,4,516.36,17.36,69.83,69.83,3.1,Medium Value Customer
15883.0,2,2,396.48,96.08,43.98,43.98,2.59,Low Value Customers
15885.0,92,3,379.35,33.09,59.42,59.42,2.77,Low Value Customers
15886.0,60,1,181.09,44.94,17.24,17.24,1.07,Lost Customers
15888.0,80,1,168.31,36.17,17.24,17.24,1.0,Lost Customers
15889.0,156,2,420.07,23.37,43.98,43.98,2.04,Low Value Customers
15891.0,226,1,511.68,14.0,17.24,17.24,0.84,Lost Customers
15894.0,253,2,258.25,11.0,43.98,43.98,1.95,Low Value Customers
15895.0,149,1,179.17,24.3,17.24,17.24,0.91,Lost Customers
15897.0,194,2,208.59,17.95,43.98,43.98,2.0,Low Value Customers
15898.0,1,5,1383.83,98.39,77.07,77.07,4.01,High value Customer
15899.0,368,1,56.25,1.1,17.24,17.24,0.74,Lost Customers
15900.0,23,1,337.28,68.92,17.24,17.24,1.25,Lost Customers
15901.0,16,3,351.73,77.1,59.42,59.42,3.1,Medium Value Customer
15903.0,9,7,5126.76,85.25,85.53,85.53,4.27,High value Customer
15904.0,8,1,164.68,86.99,17.24,17.24,1.39,Lost Customers
15906.0,19,7,1567.69,72.77,85.53,85.53,4.18,High value Customer
15907.0,3,3,882.72,93.96,59.42,59.42,3.23,Medium Value Customer
15909.0,173,1,191.94,20.83,17.24,17.24,0.89,Lost Customers
15910.0,0,8,1228.88,100.0,88.29,88.29,4.5,High value Customer
15912.0,178,2,264.62,20.1,43.98,43.98,2.02,Low Value Customers
15916.0,16,8,1502.86,77.1,88.29,88.29,4.33,High value Customer
15917.0,247,1,123.1,11.64,17.24,17.24,0.82,Lost Customers
15918.0,190,2,334.23,18.44,43.98,43.98,2.01,Low Value Customers
15919.0,19,2,525.69,72.77,43.98,43.98,2.41,Low Value Customers
15920.0,154,4,167.5,23.79,69.83,69.83,3.15,Medium Value Customer
15921.0,172,1,323.03,21.11,17.24,17.24,0.89,Lost Customers
15922.0,373,1,369.5,0.22,17.24,17.24,0.73,Lost Customers
15923.0,372,1,127.08,0.64,17.24,17.24,0.74,Lost Customers
15925.0,194,1,207.15,17.95,17.24,17.24,0.87,Lost Customers
15930.0,67,1,426.63,41.36,17.24,17.24,1.04,Lost Customers
15932.0,4,8,2495.87,91.79,88.29,88.29,4.44,High value Customer
15933.0,21,3,1107.46,71.49,59.42,59.42,3.06,Medium Value Customer
15935.0,239,2,416.86,12.82,43.98,43.98,1.97,Low Value Customers
15937.0,64,1,145.35,43.16,17.24,17.24,1.06,Lost Customers
15938.0,112,5,404.58,29.6,77.07,77.07,3.5,Medium Value Customer
15939.0,89,15,6115.01,33.63,95.92,95.92,4.33,High value Customer
15940.0,311,1,35.8,4.88,17.24,17.24,0.77,Lost Customers
15942.0,133,1,337.44,26.4,17.24,17.24,0.93,Lost Customers
15944.0,276,1,325.1,8.01,17.24,17.24,0.79,Lost Customers
15945.0,365,1,181.0,1.6,17.24,17.24,0.74,Lost Customers
15947.0,82,1,1708.24,35.56,17.24,17.24,1.0,Lost Customers
15948.0,8,2,955.24,86.99,43.98,43.98,2.52,Low Value Customers
15949.0,16,2,364.72,77.1,43.98,43.98,2.45,Low Value Customers
15950.0,31,4,1744.71,61.31,69.83,69.83,3.43,Medium Value Customer
15951.0,8,2,708.22,86.99,43.98,43.98,2.52,Low Value Customers
15952.0,33,4,781.91,59.48,69.83,69.83,3.41,Medium Value Customer
15953.0,15,8,1657.28,78.48,88.29,88.29,4.34,High value Customer
15955.0,24,14,4416.26,67.63,95.37,95.37,4.56,Top Customers
15957.0,31,1,428.89,61.31,17.24,17.24,1.19,Lost Customers
15958.0,74,1,104.35,38.41,17.24,17.24,1.02,Lost Customers
15963.0,19,2,470.76,72.77,43.98,43.98,2.41,Low Value Customers
15965.0,17,4,808.87,75.53,69.83,69.83,3.53,Medium Value Customer
15967.0,23,2,397.68,68.92,43.98,43.98,2.39,Low Value Customers
15969.0,2,3,666.1,96.08,59.42,59.42,3.25,Medium Value Customer
15970.0,303,1,314.1,5.67,17.24,17.24,0.78,Lost Customers
15971.0,17,12,4199.85,75.53,93.88,93.88,4.56,Top Customers
15973.0,366,1,307.82,1.39,17.24,17.24,0.74,Lost Customers
15974.0,39,7,3442.15,55.98,85.53,85.53,4.05,High value Customer
15975.0,84,1,371.01,35.33,17.24,17.24,1.0,Lost Customers
15976.0,165,2,427.64,22.06,43.98,43.98,2.03,Low Value Customers
15977.0,17,2,1054.73,75.53,43.98,43.98,2.44,Low Value Customers
15978.0,77,1,1098.78,37.43,17.24,17.24,1.01,Lost Customers
15980.0,88,3,2398.86,34.0,59.42,59.42,2.78,Low Value Customers
15981.0,24,8,3408.48,67.63,88.29,88.29,4.26,High value Customer
15983.0,22,4,1465.12,70.25,69.83,69.83,3.49,Medium Value Customer
15984.0,2,10,2780.63,96.08,91.55,91.55,4.61,Top Customers
15985.0,123,2,1142.42,27.87,43.98,43.98,2.08,Low Value Customers
15986.0,30,1,168.12,62.38,17.24,17.24,1.2,Lost Customers
15987.0,12,7,1432.77,80.65,85.53,85.53,4.24,High value Customer
15988.0,19,1,156.78,72.77,17.24,17.24,1.28,Lost Customers
15990.0,44,2,792.11,53.28,43.98,43.98,2.27,Low Value Customers
15992.0,3,1,41.99,93.96,17.24,17.24,1.44,Lost Customers
15993.0,8,7,2777.67,86.99,85.53,85.53,4.29,High value Customer
15994.0,54,1,414.27,47.66,17.24,17.24,1.09,Lost Customers
15996.0,88,6,1032.58,34.0,81.85,81.85,3.73,Medium Value Customer
15998.0,36,5,3080.22,57.91,77.07,77.07,3.71,Medium Value Customer
16000.0,2,3,12393.7,96.08,59.42,59.42,3.25,Medium Value Customer
16003.0,29,5,2735.37,63.49,77.07,77.07,3.75,Medium Value Customer
16005.0,12,4,578.71,80.65,69.83,69.83,3.57,Medium Value Customer
16006.0,211,1,101.4,16.01,17.24,17.24,0.85,Lost Customers
16007.0,47,4,1693.81,51.47,69.83,69.83,3.35,Medium Value Customer
16008.0,23,3,478.78,68.92,59.42,59.42,3.04,Medium Value Customer
16009.0,22,4,972.11,70.25,69.83,69.83,3.49,Medium Value Customer
16010.0,245,3,392.4,11.98,59.42,59.42,2.62,Low Value Customers
16011.0,8,16,3352.96,86.99,96.35,96.35,4.75,Top Customers
16012.0,35,3,1415.29,58.68,59.42,59.42,2.97,Low Value Customers
16013.0,3,47,37130.6,93.96,99.63,99.63,4.94,Top Customers
16014.0,37,3,646.83,57.15,59.42,59.42,2.95,Low Value Customers
